time,150,300,750,1200,1850,2850,4300,6000,9000,12000,size_150,size_300,size_750,size_1200,size_1850,size_2850,size_4300,size_6000,size_9000,size_12000
29,1024.4908730199822,887.9751791399794,1066.5772673999527,1256.353494540008,1609.027722560004,1958.670425980048,2076.6324466199912,2340.332992680029,1795.6515055199452,2452.9744545600533,74801,146385,341175,551341,815535,1245394,1856960,2617019,4006149,5338145
30,1669.0239562200386,1097.2324394000589,1302.2563935600392,1637.9678026600322,1728.6344727799715,1731.359620900017,1972.5076698399862,2490.938588339979,2286.5347848400615,2365.2992873400563,71404,144143,351645,568037,847271,1223302,1804909,2503407,3735096,5032966
31,514.1029975399852,943.5872938599869,1295.8511339200359,1251.797959059957,1071.1739106000168,1366.0022111400285,1922.5953020599882,1790.160386860045,2285.339790020018,2645.181864120028,80556,163183,371405,589074,866344,1233144,1788298,2553084,3826891,5272840
32,938.9080806800157,617.1066360199984,1419.5955810200012,1102.0719364399629,1535.6035425799819,1625.1178763400294,2387.909622400004,2708.7244120000123,2020.2114126400375,3067.144283800035,69480,147524,359047,575490,837310,1238162,1873475,2629502,3918243,5277789
33,868.5977898799938,894.4596492999199,1116.9151510399697,1596.9447561599827,1738.014224860015,1607.4773068799877,1971.3048910599318,2375.3193549400294,2448.0312889799607,2314.254525399978,65962,130746,315978,520180,751688,1116617,1720367,2423256,3582403,4830537
34,570.7264872600063,1090.261032560058,1309.695639520005,1356.7561256399968,1643.7274053000056,1766.3756936200098,1588.1106792999617,2256.4025313399743,4235.864060399992,2857.0619935799696,72574,144020,357706,528615,849120,1291295,1820849,2632897,3964852,5534213
35,970.5734771799935,635.9754019800321,1100.925510439998,1312.5011038800058,1044.8915544399897,1361.7391552999634,1967.5458295800127,1719.2391003599769,2370.6788717200307,2658.4018252400765,79080,156898,357007,584003,901993,1371635,1991932,2864810,4329647,5662916
36,972.1243597599596,1014.3452705600339,1108.7454587799184,1510.072686660038,1353.7141513199713,1853.2933757399587,1870.0981516600114,1853.0487005599298,2527.2042647400103,2266.990251940004,72167,145949,348908,567800,851422,1308167,2054696,2887767,4005195,5786182
37,648.8284644600526,1086.5840320199695,1255.7582123600369,1388.1652499399788,1445.674466740049,1718.6475455800482,1869.7725896600095,1928.5262897999855,2485.6238564800333,2702.53896539995,85075,164951,384624,604072,941938,1418259,2101652,2936075,4579814,6244891
38,798.4992590599213,889.9823567600115,1287.178779259948,1137.44269102004,1000.5237264999796,1188.3698202000596,1949.3554353999934,2389.768186799989,1777.7902696599922,2681.6683061199765,68590,134914,339079,558022,828183,1287482,1889409,2633050,3958493,5056884
39,919.6888728600088,637.1601024599895,955.85874615999,1137.0497949600103,1383.8541254799165,1534.6371129400504,1920.26753773997,2001.7291608799824,2540.1189937800227,2231.829761819923,69765,147517,312695,471890,699562,1008328,1482304,2079277,3184977,4591153
40,899.0910762600051,1016.7959958000338,1294.4863623999663,1434.510010159982,1474.0773320600238,1583.795070279939,1911.0655065600458,1882.066111899976,2242.574569180011,2653.018503879992,76471,157572,355671,550243,768420,1146953,1731111,2409306,3708170,5324811
41,591.9848968599454,1024.9094619999978,1383.8113496400165,1420.1565804199436,1334.3528733400744,1283.5977644999766,1626.388121519969,1483.6996272399992,1791.6622057599434,2676.646750160069,70579,131272,318081,487720,749580,1089134,1677009,2322876,3465287,4633669
42,938.2824930799779,603.0019956199121,922.7108384200219,1157.2262710800205,1221.8867296399949,1515.4767360200003,2131.024052580038,1837.7284328599671,3044.78964540004,2260.5920935600316,74186,151413,363806,579816,817360,1283689,1857625,2660620,4008933,5512331
43,918.3530189599305,923.5594818000036,1323.254262260025,1349.9950863600334,1430.5097348799627,1523.4395968400113,1849.6415463800022,1949.4678814200324,2719.547669100084,2708.981374360048,64148,127576,295457,431867,632154,929546,1381826,1954720,3063096,4045235
44,550.1666345799968,944.6568665000841,1227.975944440017,1318.1573758400464,1484.900737519998,1515.677197359977,1598.82117518005,1831.5524687400066,1905.5667408199497,2807.744621919999,74341,146370,321898,510900,758613,1115991,1701299,2475509,3705371,4825823
45,0.0,15825150.059394183,1401.6493426000652,1002.6188027799926,1410.5252743199908,0.0,1987.2516007800095,1693.644830600022,0.0,2197.824084740034,80555,159338,388284,607517,915101,1423392,2158626,2967004,4495592,5877673
