time,150,300,750,1200,1850,2850,4300,6000,9000,12000,size_150,size_300,size_750,size_1200,size_1850,size_2850,size_4300,size_6000,size_9000,size_12000
14,911.2911940000149,1329.3932657600526,969.3158755199775,858.5103447799474,1126.7010028400055,1591.6238297800428,1968.731341420018,1856.3943392999972,1511.4867855000011,1512.4858402200698,72486,146634,304833,490567,712707,1104110,1635364,2356370,3720104,5096249
15,932.4506843800309,1159.3456541599535,2250.274117560022,1413.407134219984,1452.0549743199863,1610.3740628400792,1925.88786462005,1927.0916613799527,1972.7710194399697,1907.7318695000122,71977,142370,325464,505321,755092,1063644,1568193,2293779,3684811,4954055
16,742.8247032400068,798.0672386999977,1241.8612623200788,1237.2108126200455,1511.241968980019,1204.3938580200502,1758.2429554599803,1515.1590359600104,2081.6018574799746,2413.0061760800345,68375,139011,288125,449594,663784,1022177,1485552,2263735,3679312,5002501
17,2085.2513236800914,934.3238656999974,901.3882502999959,947.0443867000058,704.7172702799853,1306.948351539986,1333.1573431800007,1777.3019424000086,1178.112909080015,1502.0859029000203,58839,77456,144423,174523,256536,412828,1065494,1262986,1524547,1780914
18,1278.0366773199985,1227.876495640061,1468.094016139983,971.9755818399699,1316.0631345799557,1449.8282600399561,1898.6374919800128,2060.2896127800104,1840.7968309599946,1919.4629313600362,71804,137450,290202,421551,588040,896004,1530845,2129739,3141682,4117154
19,633.1391011599735,748.9211297800111,1296.4318581399948,1142.8998163000415,1628.3527703599884,1209.6274457399977,1772.683380359933,1599.6117737600161,1850.7565804599835,1830.4813547399972,76305,154937,376054,607613,882296,1329279,1814485,2726958,4363261,6136865
20,1235.3357288600073,1079.4480019200637,1261.7504056199923,1226.0231421599947,1537.9162795200373,1567.7100837399903,1412.2413689000496,1922.7543932600074,1374.1534429200474,1703.383306960015,71496,137008,332811,517260,777121,1188238,1741976,2494448,3974055,5321294
21,1038.7073022000513,1255.9667556599743,1567.1728084799743,900.6921553799884,1265.5994453599506,1467.7525585000494,1733.7993714399763,1941.5587389000557,1957.768191059953,1881.8385791600122,72000,144932,322721,508455,749059,1149239,1662271,2452563,3894419,5482223
22,756.2015046399865,913.4569330599916,1134.7152524799803,1089.784270719916,1225.305029979976,1042.235779440016,1676.0999515600306,1480.2810120800914,1764.5092410599136,1716.973633039952,82450,164678,390630,619842,938257,1419936,2126366,2943543,4334541,5438291
23,1205.605891119907,1094.9107969200286,820.7257774399623,1363.0530252999906,1235.629591520008,1334.6665808200687,1418.5187227599927,1920.1118227200022,1328.1856411200151,1748.9067571999421,66888,131045,342968,532978,790351,1251167,1804724,2606904,4072993,5596016
24,884.2380780000103,1320.5405169399655,1115.1641300000192,1297.9714311000225,1031.8602766800159,1594.0221553400697,1711.7889411800825,2205.717778600041,1868.1395859399563,2347.187333480031,68423,137121,299156,460058,665047,1023185,1497269,2320650,3954207,5307687
25,631.8303342200097,1785.5196285000184,1215.0281249200125,1240.4085222200556,1397.962504899997,1315.619933619988,2096.9997545199367,1649.8631192400208,1914.521636059948,1649.6258773800055,75009,151405,345597,544263,803120,1186270,1692801,2518575,4049524,5396875
26,748.603277779961,941.0340906799465,864.3776895600004,1136.754586159952,1320.6094335199905,1052.7046730600396,1726.8981915799413,1879.8915764599496,1372.1173343200444,1744.1829138600478,72864,148563,344514,523547,753472,1087350,1602487,2335505,3983324,5422388
27,828.8128347799766,1042.9831252799722,1048.9441641000194,1319.3161062600338,1220.0379291399768,1385.5998342600633,1379.7944583599783,1750.0124642000137,1933.7713278799438,1873.3777884399988,79249,155990,363788,579358,859622,1342097,1914461,2760771,4257928,5890350
28,868.1710977400007,983.3117770600129,1097.8841448999883,969.4649077399881,1358.0234164999692,1532.476853480015,1695.866464799974,1446.539264460036,1985.8608130400316,1622.0887917199852,75998,150686,365178,604371,889970,1310352,1930512,2825610,4104384,5696843
29,385.84567992002667,670.3789830799851,1088.6867356799594,1229.689343760052,1360.9892548800872,1037.4585212600232,1640.8566258999817,1755.6686923799443,1345.6475297800025,1882.7316914799903,76901,150348,354328,572231,847871,1258467,1765106,2638416,4302490,5886027
30,860.294341780077,1143.3715822600134,1149.5838733200017,1200.532755540029,1504.3852217799358,1666.3539508999093,1373.3028893400096,2144.5349449799887,1892.793916920049,1954.752042619999,66802,135587,285555,432276,635388,939935,1391274,2038635,3406204,5009487
31,1145.9501128799802,1131.9146666400156,1282.7633029399858,905.1177516400203,1390.503778939923,1810.3498250800276,1743.3097393399967,1690.1499558599644,1915.1446950200698,1808.8098576400243,81989,156479,380570,615406,922438,1383568,2044693,2958851,4476934,6065958
32,493.66519972003243,1269.8856211200455,1299.4721533399497,1373.3078114999953,1629.5607348400172,1274.2540894800131,2146.1605291600044,1972.1953669599661,1739.0696039599643,1869.3348049600354,70013,140910,346695,553398,834279,1269106,1822452,2652402,4161229,5684699
33,967.1721500400217,1205.3185922600114,831.0310386200254,1274.3439768399767,1521.4101883999901,1642.12033066,1699.9096417600467,2039.9433732599791,1886.768546359981,1926.9966217999754,71372,142295,330608,525743,758877,1153292,1743981,2537174,4008507,5523614
34,922.7874368800176,1454.4482098800236,1160.3520870600314,1084.0083156599667,969.030164079998,1810.894297939969,1664.3813864199747,1838.6488581199737,1839.6959965800543,1498.706430619999,66486,129917,307699,481228,682718,1018219,1482963,2217092,3669391,5176659
35,645.1107672599446,1156.6363097599733,1142.9131195200534,1288.6438935600454,1411.3924788600198,1340.339568779993,1618.7273160000423,1790.973517299979,1402.7797435800458,2035.2983738400126,71526,141640,312065,510551,698062,1091194,1556692,2316766,3768877,5270433
36,746.4531938599375,777.9027752999691,839.7506546799541,1311.7787817199842,1422.9778354399532,1203.072542699947,1994.1721019400375,1953.2446824200451,1949.7613692400537,1874.2604881600073,75107,147055,337352,514770,757219,1101375,1641051,2411201,4137605,5663709
37,814.3062548600656,1096.8203412999737,1250.5594707399869,1228.9165533999821,1024.7255066200141,1407.9427707200357,1646.5450392600178,1730.3292076799808,1813.2902437600496,1444.8394552399732,72771,146013,346434,533209,785741,1185751,1685606,2506078,3883911,5299928
38,882.4967731799634,1053.2019490599941,1197.0430053000182,907.8453082799833,1368.663999219969,1617.730826120076,1725.5336764399926,1682.6772933799602,1384.7782660999565,1907.1630036800252,75750,154703,337434,553912,797579,1153271,1625973,2414836,3913539,5336793
39,2699.336823599986,732.4291748400137,731.751058600059,1212.459037099943,1280.9490097400176,1184.9778144400225,1924.2125873600253,1789.4765264599773,1871.8462358200122,1939.2115816400037,71143,145513,337208,509213,752145,1133040,1586375,2231313,3497409,4795189
40,1037.0594757800336,1259.5208970600652,1294.7746487399672,1269.9477837799805,1116.4870587199985,1410.7719557800629,1411.526827739919,1642.0239183199792,1778.5100505600349,1513.4663025199934,74844,149063,327752,504619,744678,1150371,1702059,2443162,3731569,4970248
41,833.5474541200201,1263.924818779964,1326.934332040024,1140.299852879998,1255.1478326999968,1439.8458764600127,1765.0389941799967,1575.8712568400315,1427.453348860061,2031.2273069800067,75457,151109,352003,539353,811810,1230831,1857548,2616747,4028715,5492461
42,533.5846059400019,890.2589386199597,968.4676111000745,1410.2695637999914,1292.3188382999815,1091.9212723199726,1877.8619419399383,1883.6748784599858,2063.6412582200646,1909.4264748799978,72897,147603,366759,556659,840227,1273669,1865361,2591762,3842671,5334147
43,881.814210359983,1079.7833119400057,994.3946784600012,1280.8148133400136,1414.57659582001,1537.6571226000124,1557.018186479976,1744.6962046600438,1866.82814821996,1470.4957158800025,69876,137693,333769,531510,828252,1279565,1855570,2661210,4172156,5718497
44,871.4077144800212,1164.3009302599894,1202.50618948002,1166.735772780059,1034.6527410399885,1577.7693361800157,1649.5647455399994,1569.089530459989,1473.5815171600134,1891.7235060000457,69721,135878,307091,491348,672082,1009628,1533777,2291321,3745551,5471314
45,736.1414175599548,0.0,1342.7992290199745,0.0,1358.3944573204972,1739.8627879799133,1764.6724510799595,1670.1897658199377,1815.0099758399938,1865.2823453000092,77548,149761,348425,565796,829987,1250320,1896316,2737123,4187123,5665451
