Bitrate,FileSize,Quality,Motion,Time,PixelRate
750,104220,60.94803416666666,3.711467083333333,168.0,230400
750,61666,51.57546250000001,3.5535979166666665,169.0,230400
750,106127,56.43624125,4.579236249999999,170.0,230400
750,60436,57.36407291666666,3.6706962500000007,171.0,230400
750,80162,65.95049041666667,1.4654399999999999,172.0,230400
750,59638,75.80564333333334,7.317240833333333,173.0,230400
750,105290,81.53151291666667,11.183222083333336,174.0,230400
750,60681,78.22887874999998,12.006477083333335,175.0,230400
750,109717,67.61531958333333,6.209848749999999,176.0,230400
750,52144,62.38750458333332,2.6162408333333342,177.0,230400
750,115602,70.06450124999999,4.8874049999999984,178.0,230400
750,69638,68.02509125,6.040742916666669,179.0,230400
1200,8744,86.97622041666666,0.03266875,0.0,331776
1200,1758,73.62733500000003,0.0,1.0,331776
1200,8523,73.62592041666669,0.0,2.0,331776
1200,1076,95.22394833333334,0.03266875,3.0,331776
1200,16058,65.08557499999996,0.067865,4.0,331776
1200,869,54.00731999999997,0.0,5.0,331776
1200,15860,57.68837416666665,0.067865,6.0,331776
1200,27142,94.0246625,2.503155833333333,7.0,331776
1200,130671,57.33210458333333,3.66523625,8.0,331776
1200,134357,64.66110041666666,8.669228333333333,9.0,331776
1200,207182,73.9464216666667,14.890849583333333,10.0,331776
1200,144416,77.98913833333332,15.352540833333334,11.0,331776
1200,121634,60.47263208333334,13.339497083333333,12.0,331776
1200,121785,49.68466416666666,8.29674666666667,13.0,331776
1200,179147,55.86830625000001,7.75905375,14.0,331776
1200,129446,56.7144775,6.083812916666665,15.0,331776
1200,126579,70.87174416666666,4.833935833333332,16.0,331776
1200,101974,65.05628416666666,8.30102125,17.0,331776
1200,105386,64.04991333333335,2.3196245833333333,18.0,331776
1200,84231,63.39492375,2.3733866666666668,19.0,331776
1200,161746,64.737115,2.36364125,20.0,331776
1200,92347,62.00873458333333,2.7087708333333333,21.0,331776
1200,149703,63.13837333333334,2.610407083333333,22.0,331776
1200,95202,61.89069791666667,2.744335833333333,23.0,331776
1200,163303,76.94200500000002,4.295660000000002,24.0,331776
1200,80313,73.42125625000001,1.6993370833333332,25.0,331776
1200,175030,76.12895958333334,1.9702537500000004,26.0,331776
1200,93231,74.48445291666668,2.1649395833333336,27.0,331776
1200,177180,73.72603583333334,2.497784583333333,28.0,331776
1200,99441,68.1252175,2.610744583333334,29.0,331776
1200,194401,72.40729375,3.0349133333333325,30.0,331776
1200,92297,70.32700000000001,2.8364675,31.0,331776
1200,176737,74.86287208333334,3.02068,32.0,331776
1200,95143,72.17985291666669,2.065781666666666,33.0,331776
1200,157780,74.3353575,2.0248854166666668,34.0,331776
1200,80291,72.70410916666667,1.4336083333333332,35.0,331776
1200,175637,74.46325625000001,1.7110441666666667,36.0,331776
1200,89018,71.41655833333334,2.712565000000001,37.0,331776
1200,161092,71.05116291666668,2.7968491666666666,38.0,331776
1200,143325,57.23384875,6.598969583333332,39.0,331776
1200,172090,54.32318749999999,4.866329583333333,40.0,331776
1200,103511,50.29971041666666,3.8734808333333337,41.0,331776
1200,157496,56.6489625,2.01500875,42.0,331776
1200,88037,54.31588125000001,2.00938375,43.0,331776
1200,158695,56.883742500000004,4.822041249999999,44.0,331776
1200,117070,57.14299291666666,4.5492629166666685,45.0,331776
1200,163951,74.28971125,20.146844166666668,46.0,331776
1200,146946,65.52262833333332,19.881546250000003,47.0,331776
1200,153040,59.2017025,9.59047166666667,48.0,331776
1200,115219,56.49739333333333,10.374413333333333,49.0,331776
1200,154583,73.74712000000002,8.887860000000002,50.0,331776
1200,99697,71.52028708333336,5.697792916666665,51.0,331776
1200,147797,72.13591125,7.291254583333332,52.0,331776
1200,91248,66.64583666666668,4.262427916666667,53.0,331776
1200,139821,77.19050208333334,2.329466666666667,54.0,331776
1200,110381,81.57850208333333,6.4734766666666665,55.0,331776
1200,131030,90.58142375,3.3288499999999988,56.0,331776
1200,111082,87.87268333333333,4.8468229166666665,57.0,331776
1200,179969,88.65109625000002,7.852481250000001,58.0,331776
1200,81920,87.75245458333332,4.144772916666667,59.0,331776
1200,130276,89.49200166666664,1.1599000000000002,60.0,331776
1200,80589,89.27429791666668,1.2532716666666666,61.0,331776
1200,160612,90.38928041666668,0.9587895833333334,62.0,331776
1200,76797,84.73747,3.902109166666666,63.0,331776
1200,39867,62.50188833333333,0.05724291666666668,64.0,331776
1200,47460,69.76819041666666,0.05464541666666667,65.0,331776
1200,37996,71.16654958333334,0.045285,66.0,331776
1200,47880,71.58169583333333,0.03750749999999999,67.0,331776
1200,35695,71.47981874999998,3.0918233333333327,68.0,331776
1200,120394,60.60902208333332,1.6418549999999996,69.0,331776
1200,158775,63.77139999999999,1.5750204166666668,70.0,331776
1200,105367,62.74291666666665,1.5257370833333337,71.0,331776
1200,144933,62.82791583333334,1.48731125,72.0,331776
1200,133556,62.05279249999999,5.501123750000001,73.0,331776
1200,189248,66.49248083333335,3.6709116666666666,74.0,331776
1200,138556,65.67389375,4.7312329166666665,75.0,331776
1200,154080,66.00783499999999,3.7786433333333327,76.0,331776
1200,121386,63.15137333333333,5.157697500000001,77.0,331776
1200,169751,72.62567874999998,6.441497916666666,78.0,331776
1200,70723,76.09867374999997,2.9879812500000007,79.0,331776
1200,133598,82.27317541666666,3.3233874999999995,80.0,331776
1200,103865,75.29147291666666,3.9954133333333335,81.0,331776
1200,152110,76.82577625,1.8144583333333333,82.0,331776
1200,117562,76.90171416666666,5.539397916666666,83.0,331776
1200,149389,88.14818083333334,4.588969166666668,84.0,331776
1200,198785,93.33024,11.034921666666667,85.0,331776
1200,118557,75.90525458333333,6.487972916666666,86.0,331776
1200,151791,81.64269208333334,8.776983333333334,87.0,331776
1200,147538,72.16841208333338,6.4590283333333325,88.0,331776
1200,167949,61.74488833333333,5.980225416666666,89.0,331776
1200,129027,57.81573291666666,3.17995125,90.0,331776
1200,87144,73.10285875,3.7474925000000003,91.0,331776
1200,98395,86.97464875000001,2.1032212500000003,92.0,331776
1200,135433,81.80637625000001,1.9427179166666664,93.0,331776
1200,124085,68.36691124999999,3.514303333333334,94.0,331776
1200,100825,63.78355041666668,2.418895416666667,95.0,331776
1200,153746,67.03211999999999,2.311642499999999,96.0,331776
1200,137371,75.39786833333334,3.815663333333333,97.0,331776
1200,149792,80.39978041666667,1.863805,98.0,331776
1200,102034,78.42339375,2.28537375,99.0,331776
1200,144507,80.20259874999998,1.52314375,100.0,331776
1200,107521,69.08492708333333,3.4923704166666667,101.0,331776
1200,168261,66.67933375,2.3960891666666666,102.0,331776
1200,101938,62.31298375000001,2.2265666666666664,103.0,331776
1200,149806,66.38611041666667,3.274079166666666,104.0,331776
1200,171228,59.63542125000001,5.047864166666666,105.0,331776
1200,139509,61.00531333333334,3.74147125,106.0,331776
1200,117495,58.22574708333334,3.25917875,107.0,331776
1200,185530,60.95636666666666,3.223779166666666,108.0,331776
1200,121542,59.87591708333335,3.0117541666666665,109.0,331776
1200,179059,67.00104750000001,3.9696691666666655,110.0,331776
1200,116920,65.53315666666666,3.7529079166666666,111.0,331776
1200,153411,69.51573208333333,4.220742083333334,112.0,331776
1200,115771,69.49673,5.829133333333334,113.0,331776
1200,188477,70.32009791666665,6.857218750000001,114.0,331776
1200,113252,64.60505249999999,6.46722875,115.0,331776
1200,104685,79.71712666666667,1.3191154166666663,116.0,331776
1200,87609,79.93697458333334,1.6471020833333336,117.0,331776
1200,112080,79.15886083333334,3.5533129166666675,118.0,331776
1200,126582,75.17001208333333,2.577770416666667,119.0,331776
1200,193685,79.41233416666665,4.120923749999998,120.0,331776
1200,118684,78.99977291666666,5.6824154166666645,121.0,331776
1200,159102,83.23762333333333,5.314229583333334,122.0,331776
1200,142615,81.60384791666667,6.66024375,123.0,331776
1200,186875,87.49125666666669,8.492645416666667,124.0,331776
1200,113185,80.13625083333334,5.138737916666668,125.0,331776
1200,152840,84.35482666666668,5.0376666666666665,126.0,331776
1200,99178,80.13274041666669,4.1790949999999984,127.0,331776
1200,160727,84.47078749999999,3.7941404166666666,128.0,331776
1200,108393,81.47155041666667,3.193250833333334,129.0,331776
1200,169439,83.913265,3.4076608333333334,130.0,331776
1200,85864,79.59283291666667,1.5923120833333329,131.0,331776
1200,153837,82.93563958333333,1.403095416666667,132.0,331776
1200,91380,80.48073291666665,3.029945,133.0,331776
1200,152310,68.50940333333334,1.3007670833333334,134.0,331776
1200,82381,67.37601666666666,1.0781275,135.0,331776
1200,150596,69.28665375000001,1.1052566666666668,136.0,331776
1200,84707,67.68343000000002,1.0982329166666671,137.0,331776
1200,134099,69.19112791666667,3.246506666666667,138.0,331776
1200,139829,78.38205958333333,2.078992083333333,139.0,331776
1200,154480,79.23702333333334,1.9129979166666669,140.0,331776
1200,101409,77.421215,2.3313275,141.0,331776
1200,160790,81.73600458333334,3.7198208333333334,142.0,331776
1200,96771,85.35286916666666,2.4793595833333337,143.0,331776
1200,204200,89.83974,6.132673750000001,144.0,331776
1200,80160,80.6488025,2.48098125,145.0,331776
1200,154122,83.90902708333333,3.163965416666666,146.0,331776
1200,93407,80.64001916666666,2.3338016666666666,147.0,331776
1200,164808,82.82458375,2.07442375,148.0,331776
1200,121315,81.28144208333332,3.11578125,149.0,331776
1200,155326,82.50373291666666,2.0984350000000003,150.0,331776
1200,111143,75.98640041666667,3.66473875,151.0,331776
1200,159885,61.44721249999999,5.392899166666666,152.0,331776
1200,91218,59.25390916666666,5.414055833333332,153.0,331776
1200,169162,62.48905250000001,4.965923749999999,154.0,331776
1200,87628,60.052278333333334,4.395502499999999,155.0,331776
1200,147714,60.41767125000001,3.4484866666666663,156.0,331776
1200,117849,63.26422458333334,4.592252916666666,157.0,331776
1200,139035,85.14331041666667,9.86138,158.0,331776
1200,98701,92.38161833333336,14.510911666666665,159.0,331776
1200,141886,94.84457208333332,14.598579166666665,160.0,331776
1200,112011,89.78866916666666,13.508813333333334,161.0,331776
1200,163502,87.75004875,9.349862083333333,162.0,331776
1200,120634,87.20118333333332,8.540554583333334,163.0,331776
1200,159239,88.98120458333332,8.18295041666667,164.0,331776
1200,119556,84.6292775,9.158253333333333,165.0,331776
1200,173640,85.51186041666666,8.565081666666664,166.0,331776
1200,102904,78.26619666666667,6.874027083333334,167.0,331776
1200,171515,78.0125475,3.711467083333333,168.0,331776
1200,97397,70.615465,3.5535979166666665,169.0,331776
1200,170481,75.09523916666667,4.579236249999999,170.0,331776
1200,90797,71.66867208333336,3.6706962500000007,171.0,331776
1200,122566,78.35855791666667,1.4654399999999999,172.0,331776
1200,87843,86.34111208333331,7.317240833333333,173.0,331776
1200,176123,91.08080541666668,11.183222083333336,174.0,331776
1200,103496,88.94961624999998,12.006477083333335,175.0,331776
1200,168374,80.48155583333333,6.209848749999999,176.0,331776
1200,88362,77.47078166666667,2.6162408333333342,177.0,331776
1200,189984,82.78502833333333,4.8874049999999984,178.0,331776
1200,117752,81.23325000000001,6.040742916666669,179.0,331776
1850,33029,93.3235175,0.03266875,0.0,589824
1850,3906,86.56776375,0.0,1.0,589824
1850,33412,86.5920745833334,0.0,2.0,589824
1850,2084,97.53525083333332,0.03266875,3.0,589824
1850,45051,81.42233333333336,0.067865,4.0,589824
1850,3009,75.61929000000002,0.0,5.0,589824
1850,43783,77.50769875000002,0.067865,6.0,589824
1850,39922,96.04956500000004,2.503155833333333,7.0,589824
1850,190285,73.59377416666666,3.66523625,8.0,589824
1850,188403,77.50243041666668,8.669228333333333,9.0,589824
1850,324104,85.74463333333331,14.890849583333333,10.0,589824
1850,195324,85.87954791666667,15.352540833333334,11.0,589824
1850,201785,75.78849041666666,13.339497083333333,12.0,589824
1850,174890,66.37597958333332,8.29674666666667,13.0,589824
1850,278114,74.64412333333331,7.75905375,14.0,589824
1850,203274,71.14860833333333,6.083812916666665,15.0,589824
1850,186775,77.99510416666669,4.833935833333332,16.0,589824
1850,150574,77.7613133333333,8.30102125,17.0,589824
1850,132351,80.62256583333334,2.3196245833333333,18.0,589824
1850,113422,80.59391458333334,2.3733866666666668,19.0,589824
1850,225969,82.24350666666666,2.36364125,20.0,589824
1850,132992,79.69671541666666,2.7087708333333333,21.0,589824
1850,223064,80.96284291666666,2.610407083333333,22.0,589824
1850,132372,79.38513041666667,2.744335833333333,23.0,589824
1850,240079,89.30785666666668,4.295660000000002,24.0,589824
1850,116494,86.80028041666668,1.6993370833333332,25.0,589824
1850,247268,88.24087625,1.9702537500000004,26.0,589824
1850,129050,86.61851291666667,2.1649395833333336,27.0,589824
1850,251122,86.78649458333332,2.497784583333333,28.0,589824
1850,143075,82.61810458333333,2.610744583333334,29.0,589824
1850,275222,85.75336624999998,3.0349133333333325,30.0,589824
1850,141918,84.37002333333334,2.8364675,31.0,589824
1850,250125,87.57519041666669,3.02068,32.0,589824
1850,123826,85.28728791666667,2.065781666666666,33.0,589824
1850,248688,87.62615166666666,2.0248854166666668,34.0,589824
1850,115182,85.78259500000001,1.4336083333333332,35.0,589824
1850,247147,87.20267791666667,1.7110441666666667,36.0,589824
1850,137857,85.71067375,2.712565000000001,37.0,589824
1850,232258,85.37089833333334,2.7968491666666666,38.0,589824
1850,200814,73.30823666666666,6.598969583333332,39.0,589824
1850,256145,73.13809666666667,4.866329583333333,40.0,589824
1850,157675,68.13508624999999,3.8734808333333337,41.0,589824
1850,214438,73.0279275,2.01500875,42.0,589824
1850,128949,71.2107354166667,2.00938375,43.0,589824
1850,258603,74.31302708333331,4.822041249999999,44.0,589824
1850,162884,71.80274333333334,4.5492629166666685,45.0,589824
1850,248347,86.69558624999998,20.146844166666668,46.0,589824
1850,226522,82.09301416666669,19.881546250000003,47.0,589824
1850,237480,78.20255291666669,9.59047166666667,48.0,589824
1850,165007,73.40892291666667,10.374413333333333,49.0,589824
1850,210911,83.38187541666666,8.887860000000002,50.0,589824
1850,160648,84.02558208333333,5.697792916666665,51.0,589824
1850,211991,83.34005208333336,7.291254583333332,52.0,589824
1850,135240,80.57579291666667,4.262427916666667,53.0,589824
1850,206739,88.79613916666666,2.329466666666667,54.0,589824
1850,157417,90.47282083333334,6.4734766666666665,55.0,589824
1850,197297,96.19975458333332,3.3288499999999988,56.0,589824
1850,162764,94.4132275,4.8468229166666665,57.0,589824
1850,266818,94.59128291666669,7.852481250000001,58.0,589824
1850,126893,94.45249541666664,4.144772916666667,59.0,589824
1850,184235,94.86229833333334,1.1599000000000002,60.0,589824
1850,118811,94.53936458333334,1.2532716666666666,61.0,589824
1850,230458,95.40539916666668,0.9587895833333334,62.0,589824
1850,128960,91.82662083333334,3.902109166666666,63.0,589824
1850,78566,78.54474291666666,0.05724291666666668,64.0,589824
1850,61877,83.49739375,0.05464541666666667,65.0,589824
1850,68380,85.25690541666667,0.045285,66.0,589824
1850,46393,85.70977749999997,0.03750749999999999,67.0,589824
1850,55050,85.39342208333333,3.0918233333333327,68.0,589824
1850,149477,78.00804333333333,1.6418549999999996,69.0,589824
1850,238340,81.46410583333333,1.5750204166666668,70.0,589824
1850,143853,80.30642583333331,1.5257370833333337,71.0,589824
1850,217351,80.97847,1.48731125,72.0,589824
1850,179486,78.92057875,5.501123750000001,73.0,589824
1850,282217,83.25938916666667,3.6709116666666666,74.0,589824
1850,201922,82.61514749999998,4.7312329166666665,75.0,589824
1850,238112,83.38052166666667,3.7786433333333327,76.0,589824
1850,178309,81.01288166666667,5.157697500000001,77.0,589824
1850,249652,86.4408725,6.441497916666666,78.0,589824
1850,109728,87.62050625,2.9879812500000007,79.0,589824
1850,203165,91.15011,3.3233874999999995,80.0,589824
1850,143126,86.30666708333332,3.9954133333333335,81.0,589824
1850,222180,88.00506375000002,1.8144583333333333,82.0,589824
1850,179268,87.84920125000002,5.539397916666666,83.0,589824
1850,223756,94.75471291666666,4.588969166666668,84.0,589824
1850,314186,98.7947191666667,11.034921666666667,85.0,589824
1850,176987,89.8241170833333,6.487972916666666,86.0,589824
1850,222008,92.79907499999996,8.776983333333334,87.0,589824
1850,222087,88.03693874999998,6.4590283333333325,88.0,589824
1850,269291,80.9350120833333,5.980225416666666,89.0,589824
1850,182096,76.44153374999998,3.17995125,90.0,589824
1850,115557,84.49633791666666,3.7474925000000003,91.0,589824
1850,154775,93.23750124999998,2.1032212500000003,92.0,589824
1850,162168,88.68677249999998,1.9427179166666664,93.0,589824
1850,196030,82.65495541666667,3.514303333333334,94.0,589824
1850,150754,80.10024041666667,2.418895416666667,95.0,589824
1850,232842,82.38926875,2.311642499999999,96.0,589824
1850,193899,86.12992958333332,3.815663333333333,97.0,589824
1850,220042,89.76503291666666,1.863805,98.0,589824
1850,155017,88.34007624999998,2.28537375,99.0,589824
1850,230090,89.8184425,1.52314375,100.0,589824
1850,158763,83.22376166666666,3.4923704166666667,101.0,589824
1850,219161,81.19937458333334,2.3960891666666666,102.0,589824
1850,144138,79.79664625000002,2.2265666666666664,103.0,589824
1850,230481,83.06028791666667,3.274079166666666,104.0,589824
1850,252165,77.71974708333333,5.047864166666666,105.0,589824
1850,199104,78.45171166666667,3.74147125,106.0,589824
1850,176552,76.30420458333334,3.25917875,107.0,589824
1850,272782,78.29224166666667,3.223779166666666,108.0,589824
1850,176945,77.20110000000003,3.0117541666666665,109.0,589824
1850,262693,83.20252499999998,3.9696691666666655,110.0,589824
1850,176230,81.73158708333334,3.7529079166666666,111.0,589824
1850,237661,84.67830291666667,4.220742083333334,112.0,589824
1850,178625,85.26542083333334,5.829133333333334,113.0,589824
1850,270647,84.7598675,6.857218750000001,114.0,589824
1850,159618,80.12469291666666,6.46722875,115.0,589824
1850,150367,90.218435,1.3191154166666663,116.0,589824
1850,124608,90.2735725,1.6471020833333336,117.0,589824
1850,174445,89.69568791666669,3.5533129166666675,118.0,589824
1850,184648,86.13788124999998,2.577770416666667,119.0,589824
1850,284136,89.49516583333336,4.120923749999998,120.0,589824
1850,173472,88.76231250000002,5.6824154166666645,121.0,589824
1850,247148,91.860175,5.314229583333334,122.0,589824
1850,216362,90.12885833333333,6.66024375,123.0,589824
1850,259732,93.77966083333332,8.492645416666667,124.0,589824
1850,178643,88.3702208333333,5.138737916666668,125.0,589824
1850,240974,92.26675583333332,5.0376666666666665,126.0,589824
1850,153610,89.5371425,4.1790949999999984,127.0,589824
1850,235266,91.94927333333334,3.7941404166666666,128.0,589824
1850,161014,89.37589875000002,3.193250833333334,129.0,589824
1850,234693,91.45029833333336,3.4076608333333334,130.0,589824
1850,126584,89.02577083333333,1.5923120833333329,131.0,589824
1850,223849,91.2502775,1.403095416666667,132.0,589824
1850,131018,89.61962958333334,3.029945,133.0,589824
1850,202439,83.53096166666667,1.3007670833333334,134.0,589824
1850,124092,82.88492458333336,1.0781275,135.0,589824
1850,208540,83.7519141666667,1.1052566666666668,136.0,589824
1850,126248,82.89430791666666,1.0982329166666671,137.0,589824
1850,191820,83.56513625,3.246506666666667,138.0,589824
1850,170134,88.07903875,2.078992083333333,139.0,589824
1850,236297,89.79564166666665,1.9129979166666669,140.0,589824
1850,149851,88.28179916666666,2.3313275,141.0,589824
1850,235660,90.61239208333336,3.7198208333333334,142.0,589824
1850,134091,93.09775208333332,2.4793595833333337,143.0,589824
1850,296545,95.18660624999997,6.132673750000001,144.0,589824
1850,135470,90.65966333333334,2.48098125,145.0,589824
1850,211410,92.10169416666666,3.163965416666666,146.0,589824
1850,140996,90.029445,2.3338016666666666,147.0,589824
1850,219220,91.34587458333334,2.07442375,148.0,589824
1850,185557,90.41281458333331,3.11578125,149.0,589824
1850,231633,91.3768725,2.0984350000000003,150.0,589824
1850,159849,86.2077125,3.66473875,151.0,589824
1850,242259,81.33760416666667,5.392899166666666,152.0,589824
1850,127235,79.31916625,5.414055833333332,153.0,589824
1850,255485,81.48303749999998,4.965923749999999,154.0,589824
1850,125846,79.30407541666666,4.395502499999999,155.0,589824
1850,213197,78.98158375000001,3.4484866666666663,156.0,589824
1850,168765,79.30631625,4.592252916666666,157.0,589824
1850,213916,94.43888958333332,9.86138,158.0,589824
1850,147480,98.71374250000004,14.510911666666665,159.0,589824
1850,214393,99.73131875,14.598579166666665,160.0,589824
1850,170211,96.98679208333334,13.508813333333334,161.0,589824
1850,244305,94.87087333333332,9.349862083333333,162.0,589824
1850,181581,94.66245,8.540554583333334,163.0,589824
1850,252446,96.32727375,8.18295041666667,164.0,589824
1850,170933,93.56034583333332,9.158253333333333,165.0,589824
1850,255689,94.63066708333334,8.565081666666664,166.0,589824
1850,159839,90.05164666666666,6.874027083333334,167.0,589824
1850,266229,90.13180208333335,3.711467083333333,168.0,589824
1850,166859,86.88289833333334,3.5535979166666665,169.0,589824
1850,252071,89.2845875,4.579236249999999,170.0,589824
1850,141773,84.88034875,3.6706962500000007,171.0,589824
1850,177073,87.92498666666668,1.4654399999999999,172.0,589824
1850,129833,93.74215708333334,7.317240833333333,173.0,589824
1850,233302,96.59050583333334,11.183222083333336,174.0,589824
1850,130554,94.93258083333336,12.006477083333335,175.0,589824
1850,260372,90.91102416666666,6.209848749999999,176.0,589824
1850,119672,87.86236291666665,2.6162408333333342,177.0,589824
1850,273481,91.91976833333332,4.8874049999999984,178.0,589824
1850,175138,90.62993624999996,6.040742916666669,179.0,589824
2850,81622,96.39744833333334,0.03266875,0.0,921600
2850,5926,92.55529333333335,0.0,1.0,921600
2850,82912,92.53868458333328,0.0,2.0,921600
2850,3660,98.81591041666664,0.03266875,3.0,921600
2850,96678,90.29485625,0.067865,4.0,921600
2850,6854,87.20014833333336,0.0,5.0,921600
2850,95699,88.21523749999999,0.067865,6.0,921600
2850,59386,97.64770666666668,2.503155833333333,7.0,921600
2850,263676,81.87312958333334,3.66523625,8.0,921600
2850,277994,85.45170916666666,8.669228333333333,9.0,921600
2850,475306,92.04729541666669,14.890849583333333,10.0,921600
2850,304412,92.18419666666664,15.352540833333334,11.0,921600
2850,335147,86.46196041666668,13.339497083333333,12.0,921600
2850,294995,80.54109333333334,8.29674666666667,13.0,921600
2850,396977,85.36493333333334,7.75905375,14.0,921600
2850,290010,79.42992458333333,6.083812916666665,15.0,921600
2850,298507,85.30984708333331,4.833935833333332,16.0,921600
2850,231173,86.62307916666664,8.30102125,17.0,921600
2850,191629,89.47235291666668,2.3196245833333333,18.0,921600
2850,165316,89.57065,2.3733866666666668,19.0,921600
2850,343669,90.60216541666664,2.36364125,20.0,921600
2850,197741,89.16061916666666,2.7087708333333333,21.0,921600
2850,335374,90.09377333333332,2.610407083333333,22.0,921600
2850,197266,89.01798208333332,2.744335833333333,23.0,921600
2850,360247,94.86351624999998,4.295660000000002,24.0,921600
2850,177600,93.1255875,1.6993370833333332,25.0,921600
2850,353685,93.90957291666668,1.9702537500000004,26.0,921600
2850,197018,93.04916458333334,2.1649395833333336,27.0,921600
2850,372129,93.45641916666663,2.497784583333333,28.0,921600
2850,216839,90.85265541666666,2.610744583333334,29.0,921600
2850,410899,92.75307833333332,3.0349133333333325,30.0,921600
2850,213347,91.6650075,2.8364675,31.0,921600
2850,353220,93.64351541666667,3.02068,32.0,921600
2850,188775,92.27357041666666,2.065781666666666,33.0,921600
2850,364113,93.74088833333332,2.0248854166666668,34.0,921600
2850,177343,92.47621416666664,1.4336083333333332,35.0,921600
2850,375364,93.57566833333334,1.7110441666666667,36.0,921600
2850,206227,92.85065791666666,2.712565000000001,37.0,921600
2850,359203,92.57332291666668,2.7968491666666666,38.0,921600
2850,301496,84.59476166666667,6.598969583333332,39.0,921600
2850,381874,84.35091625,4.866329583333333,40.0,921600
2850,234000,79.4960491666667,3.8734808333333337,41.0,921600
2850,341862,84.12702374999998,2.01500875,42.0,921600
2850,205363,82.99907375,2.00938375,43.0,921600
2850,393995,84.73921875,4.822041249999999,44.0,921600
2850,262738,84.28160208333331,4.5492629166666685,45.0,921600
2850,358356,93.54292791666666,20.146844166666668,46.0,921600
2850,330096,90.28233208333334,19.881546250000003,47.0,921600
2850,399955,89.56034916666665,9.59047166666667,48.0,921600
2850,259574,86.13820791666667,10.374413333333333,49.0,921600
2850,329562,91.77469833333336,8.887860000000002,50.0,921600
2850,248559,91.82642416666668,5.697792916666665,51.0,921600
2850,326171,91.42483666666668,7.291254583333332,52.0,921600
2850,204222,89.72993791666664,4.262427916666667,53.0,921600
2850,332422,94.85262791666666,2.329466666666667,54.0,921600
2850,239975,95.35750208333336,6.4734766666666665,55.0,921600
2850,282033,98.5150375,3.3288499999999988,56.0,921600
2850,236446,97.64784166666664,4.8468229166666665,57.0,921600
2850,357175,97.57978125,7.852481250000001,58.0,921600
2850,186670,97.20524541666668,4.144772916666667,59.0,921600
2850,279894,97.5654125,1.1599000000000002,60.0,921600
2850,189757,97.31007666666665,1.2532716666666666,61.0,921600
2850,315062,97.55604208333332,0.9587895833333334,62.0,921600
2850,236144,96.00808916666666,3.902109166666666,63.0,921600
2850,138667,88.52546375000001,0.05724291666666668,64.0,921600
2850,87616,91.35543583333336,0.05464541666666667,65.0,921600
2850,126816,91.98026,0.045285,66.0,921600
2850,58409,92.75907708333334,0.03750749999999999,67.0,921600
2850,109548,92.04965083333332,3.0918233333333327,68.0,921600
2850,205696,87.66826166666668,1.6418549999999996,69.0,921600
2850,364965,90.67408666666668,1.5750204166666668,70.0,921600
2850,214475,89.93527416666667,1.5257370833333337,71.0,921600
2850,327962,90.19585333333332,1.48731125,72.0,921600
2850,279658,89.26752416666668,5.501123750000001,73.0,921600
2850,421842,92.0064,3.6709116666666666,74.0,921600
2850,298497,91.71111833333332,4.7312329166666665,75.0,921600
2850,367010,92.12437791666667,3.7786433333333327,76.0,921600
2850,272224,90.73359291666668,5.157697500000001,77.0,921600
2850,377056,93.43133541666668,6.441497916666666,78.0,921600
2850,170628,93.29509375,2.9879812500000007,79.0,921600
2850,302364,95.17138208333334,3.3233874999999995,80.0,921600
2850,223887,92.26563541666664,3.9954133333333335,81.0,921600
2850,353007,93.31484125,1.8144583333333333,82.0,921600
2850,268661,93.08685333333332,5.539397916666666,83.0,921600
2850,348356,97.956185,4.588969166666668,84.0,921600
2850,462685,99.9790625,11.034921666666667,85.0,921600
2850,271821,96.05174625000002,6.487972916666666,86.0,921600
2850,335754,98.11566791666664,8.776983333333334,87.0,921600
2850,335089,95.45962166666664,6.4590283333333325,88.0,921600
2850,429532,91.47742583333331,5.980225416666666,89.0,921600
2850,310196,88.33280500000002,3.17995125,90.0,921600
2850,175030,91.51331708333332,3.7474925000000003,91.0,921600
2850,224693,96.22069,2.1032212500000003,92.0,921600
2850,236654,92.81897708333334,1.9427179166666664,93.0,921600
2850,320706,90.73777875000002,3.514303333333334,94.0,921600
2850,239812,89.27284749999995,2.418895416666667,95.0,921600
2850,355427,90.75179458333334,2.311642499999999,96.0,921600
2850,284500,91.83919625,3.815663333333333,97.0,921600
2850,321634,93.93285416666667,1.863805,98.0,921600
2850,223389,92.73350958333332,2.28537375,99.0,921600
2850,321348,93.53976125,1.52314375,100.0,921600
2850,229972,89.82321041666665,3.4923704166666667,101.0,921600
2850,320973,89.61098125000002,2.3960891666666666,102.0,921600
2850,213737,88.2142,2.2265666666666664,103.0,921600
2850,366353,91.84583708333332,3.274079166666666,104.0,921600
2850,397439,88.85991416666666,5.047864166666666,105.0,921600
2850,315241,88.57084416666666,3.74147125,106.0,921600
2850,261744,86.57239208333334,3.25917875,107.0,921600
2850,387473,87.73536208333331,3.223779166666666,108.0,921600
2850,268353,87.13573041666666,3.0117541666666665,109.0,921600
2850,389161,91.29641708333334,3.9696691666666655,110.0,921600
2850,264045,89.97925916666668,3.7529079166666666,111.0,921600
2850,378597,92.72393833333336,4.220742083333334,112.0,921600
2850,309756,92.99015041666668,5.829133333333334,113.0,921600
2850,325918,87.26863958333334,6.857218750000001,114.0,921600
2850,242876,88.45120541666668,6.46722875,115.0,921600
2850,207338,95.0736879166667,1.3191154166666663,116.0,921600
